98	The war in Iraq is wasting money.	0.7931034482758621	0.9615384615384616	0.6666666666666666	0.9246794871794872	US Engagement in the Middle East
94	US Engagement in the middle east needs to be carefully addressed.	0.7142857142857143	0.8571428571428572	0.5	0.8383458646616542	US Engagement in the Middle East
105	The US should try to keep themselves safe.	0.7037037037037037	0.9583333333333333	1.0	0.9622641509433961	US Engagement in the Middle East
61	Us engagement in the middle east is controversial in the world and brings a lot of hatred and anti US sentiment to the US.	0.6756756756756757	0.875	0.6666666666666666	0.8601190476190477	US Engagement in the Middle East
138	Not every middle eastern is a terrorist.	0.6571428571428571	0.8285714285714285	0.5	0.8103174603174602	US Engagement in the Middle East
22	Sending troops to the Middle East does not prevent terrorism.	0.6	0.8571428571428572	1.0	0.8714285714285714	US Engagement in the Middle East
87	US should protect America against terrorism.	0.6	0.7878787878787878	0.0	0.7707509881422925	US Engagement in the Middle East
122	The US needs to take a hard stand on terrorism.	0.5652173913043478	0.8181818181818181	1.0	0.8478664192949906	US Engagement in the Middle East
13	Sending troops is not helpful if we are not wanted there.	0.5555555555555556	0.8695652173913043	0.6666666666666666	0.839975845410628	US Engagement in the Middle East
110	US is not the police of the world.	0.5384615384615384	0.7826086956521738	0.33333333333333337	0.709090909090909	US Engagement in the Middle East
137	The US should worry about their problems first.	0.5172413793103449	0.8461538461538461	1.0	0.8592471358428805	US Engagement in the Middle East
46	US should not interfere Palestinian fight with Israel.	0.5	0.9444444444444444	0.75	0.9037467700258397	US Engagement in the Middle East
104	Those in the Middle East feel the US has butted in where it doesn't belong.	0.5	0.8571428571428572	0.5	0.8095238095238095	US Engagement in the Middle East
32	Unfortunately trying to help has caused disdain for the West.	0.5	0.8333333333333333	1.0	0.8466666666666666	US Engagement in the Middle East
42	America  should deal with the problems in their own country before interfering int he Middle East.	0.48148148148148145	0.7916666666666667	1.0	0.8183760683760685	US Engagement in the Middle East
114	Middle east countries should be allowed to determine their own future.	0.45454545454545453	0.7619047619047619	1.0	0.7668650793650793	US Engagement in the Middle East
57	War in Middle East is too expensive for the US.	0.45454545454545453	0.75	0.0	0.673469387755102	US Engagement in the Middle East
21	Americans should not send groud troops to the middle east.	0.45454545454545453	0.8888888888888888	1.0	0.9050925925925926	US Engagement in the Middle East
49	The US needs to let the Middle East solve its own problems.	0.4482758620689655	0.8947368421052632	1.0	0.9090909090909091	US Engagement in the Middle East
129	Most of the US attacks in the Middle East harm civilians more than terrorists.	0.4444444444444444	0.8461538461538461	0.8333333333333333	0.842442645074224	US Engagement in the Middle East
108	They should fulfill their commitments to peace and harmony.	0.44	0.8571428571428572	1.0	0.8785714285714287	US Engagement in the Middle East
17	The US should support humanitarian groups in the middle East.	0.4375	0.875	0.7142857142857143	0.833966565349544	US Engagement in the Middle East
84	Before any compromise there must be a correct dialogue.	0.42857142857142855	0.8	1.0	0.8230769230769232	US Engagement in the Middle East
54	Usa's intervention in middle east should be discussed with the Country before act.	0.41935483870967744	0.7777777777777778	0.75	0.7735042735042735	US Engagement in the Middle East
66	The war in Iraq was not worth the financial burden placed on the US economy.	0.391304347826087	0.7894736842105263	0.75	0.7840557275541796	US Engagement in the Middle East
58	US interference in the middle east has hurt US economically.	0.38461538461538464	0.8095238095238095	1.0	0.8541033434650456	US Engagement in the Middle East
102	America should not send troops to the middle east.	0.38461538461538464	0.8	0.5	0.7414634146341464	US Engagement in the Middle East
28	There are many mixed feelings about US Engagement in the middle east.	0.38461538461538464	0.7391304347826086	0.6666666666666666	0.7306052855924978	US Engagement in the Middle East
121	The war is not helping anybody middle east nor america.	0.38461538461538464	0.9444444444444444	0.8571428571428572	0.9254658385093169	US Engagement in the Middle East
8	US Engagement in the middle east has also helped some people in the middle east.	0.36	0.7272727272727273	0.6666666666666666	0.7186147186147186	US Engagement in the Middle East
125	The war in Iraq was started under false pretenses.	0.36	0.875	0.7142857142857143	0.8173076923076923	US Engagement in the Middle East
44	The U.S. has interferred in issues unrelated to us and we have been informed that we are not wanted.	0.35714285714285715	0.6956521739130435	0.5	0.6748381128584644	US Engagement in the Middle East
38	US should leave Iraq.	0.3333333333333333	0.75	0.5714285714285714	0.7020905923344948	US Engagement in the Middle East
34	Inclusion with warring in other countries does turn our friends foe into ours.	0.3333333333333333	0.7391304347826086	0.5714285714285714	0.7062477164778955	US Engagement in the Middle East
15	Us should withdraw troops from middle east.	0.3333333333333333	0.7272727272727273	0.6	0.6954545454545454	US Engagement in the Middle East
115	Forcing beliefs on established Middle East cultures will only cause negative reactions.	0.3076923076923077	0.6818181818181819	0.6666666666666666	0.6804087385482734	US Engagement in the Middle East
123	United States must avoid the least action that leads to war.	0.30434782608695654	0.8235294117647058	0.8	0.8193464052287581	US Engagement in the Middle East
10	The war with Iraq was pointless and very costly.	0.2903225806451613	0.6666666666666666	1.0	0.7006802721088435	US Engagement in the Middle East
109	The USA should be concerned with terrorists entering the usa.	0.2857142857142857	0.6923076923076923	1.0	0.7280858676207513	US Engagement in the Middle East
82	US cannot be in isolation.	0.28	0.7272727272727273	1.0	0.7526427061310783	US Engagement in the Middle East
113	ISIS operations should be reduce by a more powerful force.	0.28	0.875	0.8333333333333333	0.86328125	US Engagement in the Middle East
80	Stop spending money in other countries and spend it in our own.	0.2727272727272727	0.7777777777777778	1.0	0.8213507625272332	US Engagement in the Middle East
117	The war in Iraq was not worth the cost of human life.	0.23809523809523808	0.6666666666666666	0.6666666666666666	0.6666666666666665	US Engagement in the Middle East
73	Acceptance of differences in Middle Eastern cultures is paramount in resolving current conflict.	0.23809523809523808	0.8	0.8	0.8	US Engagement in the Middle East
18	The US should not interfere in the politics of the Middle East.	0.23076923076923078	0.75	0.8333333333333333	0.7712121212121211	US Engagement in the Middle East
70	The military should be sent home from the middle east.	0.23076923076923078	0.6842105263157895	0.6666666666666666	0.6802721088435375	US Engagement in the Middle East
