	Opportunities should be just as open to women as men.	Women and men have different strengths.	Females are just as capable as males.	Everybody should have the right to live regardless of gender.	Gender never makes someone look dull instead it makes a person look lively.	Public and private institutions should hire people based on skills not gender to achieve positive economic impact.	Gender equality is not inline with religion.	Education empowers a business and further education among women benefits an employer.	Gender inequality is the main source of sexual harrasment in various countries.	Abolition of gender discriminating laws.	The bibles role models are dumb and should be discarded.	Gender equality provides empowerment for everyone.	Women should be able to move up in the workplace without discrimination.	What a man can do a woman can do better.	Females and males are equal.	Everybody should have the right to work regardless of gender.	You should be judged on who you are not your gender.	Gender equality is desired by the majority of people.	Places don't hire people based on gender.	People shouldn't look at things such as man or woman.	Every gender should have specific duties and rights.	Gender inequality affects both genders.	Gender should be overlooked when choosing criteria comes in.	Gender inequality must be eliminated.	Decreasing the importance of women in the workforce does not improve work performances.	When a woman is educated she lifts the community and the nation.	Women are the mothers of the society.	We should have more campaigns against gender discrimination.	Gender quotas support economic growth.	Women fought hard for rights and should be treated as equals.	Men need women.	Not having good role models make children to fall into crimes.	Gender equiality is a must.	All people should be treated equally.	Women are often discriminated against in the workforce and that needs to change.	Men and women have innate differences.	Everyone is equal.	Women should be given a chance like men.	Families were stronger when women stayed home and only the men worked.	Gender discrimination should be frown at.	Gender equality is against religion.	God created man and woman to be together.	The wage gap is a made up thing.	Gender equality is a global need.	It is a woman's choice to be educated or a mother.	Gender does not prevent females to do what the want.	Women and men should be treated the same.	There are some jobs that women are better suited for just as there are some jobs men are better suited for.	Instead of fighting for gender equality, we must fight for gender equity.	Everybody should be treated equally regardless of gender.	The society has to understand that women are equal to men.	Women should have more access to affordable childcare.	Women can be as good workers as men.	Women should not be in the army (direct combat forces).	Gender Equality exposes women to risks.	Women should be treated as men.	Gender equality is the state of equal ease of access to resources and opportunities regardless of gender.	Human right can be achieved regardless of gender equality.	Sanctions should be applied to gender discriminators.	Women should have the same opportunities as men.	What's good for a man is also good for a woman.	WomenÌ¢‰âÂ‰ã¢s rights have well found legal basis.	No one should judge a person by their gender.	Sexism in the workplace is a thing of the past.	The rights of women are equal to those of men.	Gender equality is about the acceptance of role models.	Gender equality is part of human rights.	Women should be paid the same as men.	There is no such thing as a glass ceiling anymore.	A family must have a paternal and maternal figure.	Women should be paid less because they are more expensive employees.	Women should be paid equal to men.	Public and private institutions should hire people based.	Hiring should be done on a person's talent and not their gender.	Gender equality has come a long way.	Companies should promote gender equity.	Gender inequality hinders the rights of people.	More women are becoming better educated than men.	There is no clear link between having gender quotas and economic growth.	Human rights cannot be achieved until there is gender equality.	Women should have the same rights as men.	Women are just as capable as men.	If someone wants to hire a male over a female then let them.	Not having a family in classic role models does not set a good example for the child.	Wages should not be based on gender.	Recognition in professional contribution must be evaluated by the ability and skill of the individual, not by their gender.	A woman's physical condition makes her unsuitable for certain jobs.	Gender equality is a basic human right.	Women can be as successful as men.	Gender equality can cause problems with the Constitution.	The condition of woman's mother makes her different from men.	Equality is not limited by law.	Women are more powerful than men.	Education empowers women and girls as well as the employment community.	We should promote the inclusion of women in men's activities.	Women are more capable than men for many things.	Gender Equality can generate great advances.	Women need men.	Women should be able to have the same opportunities as men.	Public and private institutions should hire people based on skills not gender.	We shouldnÌ¢‰âÂ‰ã¢t oppose biblical roles of husbands & wives.	Women are usually stereotyped into the housewife role.	Woman should be provided the sam benefits as a man for doing the same job.	Sexual harrasment has done more harm to women.	Women should have the same right as men.	Women are as important as men.	Women can be bread winners in the household.	The society needs woman.	Gender equality is good for the society.	Men can easily be home stay at home dads.	Same rights same duties.	If women want to be paid the same as men, then they need to work just as hard.	A woman is a man's best friend.	Gender equality is a desired, possible and realistic goal.	Gender equality is stupid.	Feminists are way too out of proportions.	A woman should have the right to choose her own path.	Women should have the same rights than men.	There are laws that should be better enforced to protect womens rights.	The training of women in scientific knowledge gives them legitimacy to defend themselves and dismantle negative stereotypes.	Women are not taken seriously in business.	Employers benefit when hiring based an skill and capability, not gender.	Women who choose to be stay at home mothers should not be looked down on by society.	A women should be hired and promoted based on merit alone.	If a female wants to work and the guy wants to stay home, who cares.	Women can be as hard workers as men.	Skills and qualifications should matter more than gender.	Feminism is nothing but a male bashing movement.	Gender equality opens opportunities for the female community.	Mens should help their wifes at home duties.
Opportunities should be just as open to women as men.	NA	0.453152947229617	0.389517827488081	0.373700197383113	0.250713268211203	0.440385506050544	-0.0411258060576332	0.355279856203214	0.207695100813574	0.196220982050319	-0.0186989398001691	0.157347451529732	0.54752010968546	0.0181818181818182	0.404519917477945	0.518200220505037	0	0.155699788832305	-0.0755254912049361	0.113288236807404	0.0366987921708787	0.14070529413629	0.317881976602875	0.302101964819744	0.269679944985297	0.236021177294598	0.247206616236522	0.0983421572060825	-0.0421169315142661	0.261785157202368	0.222260335972991	0.192628532132355	0.214087209644419	0.240782030637407	0.30631873731649	0.231154238558826	0.223358759073802	0.27376005484273	0.0577885596397065	0.112366643743874	-0.201843356939833	0.0917469804271967	0.0227921152919276	0.128445772598075	0.173365678919119	0.0674199862463242	0.261309831967395	0.144149994031289	0.0609836721136306	0.330862051268647	0.123091490979333	0.232179878569955	0.256891545196151	-0.149240501448927	-0.173365678919119	0	0.165144564768954	0.020806259464412	0.2	0.114415510709471	0.0426401432711221	0.0778498944161523	0.240782030637407	-0.0555650839932477	0.295026471618247	-0.0196684314412165	0.166695251979743	0.250417091772061	-0.164503224230533	0.329006448461066	-0.0603022689155527	0.354031765941897	0.196684314412165	0.266969524988766	0.317881976602875	0.275358040177031	0.0973123680201904	0.166695251979743	0.114415510709471	0.214319887910728	0.280484097002537	0.481571330330887	0	0.0227921152919276	0.254545454545455	0.33436333450068	0.0727272727272727	0.281410588272579	0.373978796003383	-0.112366643743874	0.0177053557949128	0.196459897251501	-0.148173557315327	0.281410588272579	0.171623266064207	0.222260335972991	0.198206241793023	0.0926084733220795	0.165144564768954	0.256891545196151	0.0238365647311398	0.149240501448927	0.296347114630654	0.21320071635561	0.226191933316983	0.22438727760203	0.500834183544123	0.31486880929507	0.336580916403045	0.333390503959486	0.281410588272579	0.155172884482515	0.0183493960854393	0.128445772598075	-0.128445772598075	0.077051412852942	0.472034320030851	0.30510802855859	0.337978178307206	0.190692517849118	-0.115577119279413	0.240782030637407	0.2	0.377627456024681	0.215916758543765	0.119286415873132	0.339864710422212	-0.147409260299931	0.415390201627149	0.169932355211106
Women and men have different strengths.	0.453152947229617	NA	0.257412095973523	0.285952579571983	0.0710071602496726	0.342997170285018	0.106770355439746	0.388367818690309	0.137254901960784	0.237732463783964	-0.155347127476123	0.142976289785992	0.240555709262382	-0.0566441184037021	0.180036010803601	0.381181249931244	-0.0417482860723433	0.161690416690889	0.0980392156862745	-0.0196078431372549	0.133387788444174	-0.0208741430361716	0.330112645886762	0.254901960784314	0.200040012004001	0.163401474041133	0.350070021007002	0.163401474041133	0.0656061025261043	0.155347127476123	0.250046240636667	0.320064019206402	0.18190171877725	0.38468652405641	0.299392475426048	0.320064019206402	0.293806626561712	0.284293110946452	-0.0400080024008003	0.280056016805602	-0.0190553983491676	-0.0190553983491676	-0.0710071602496726	0.0952769917458382	0.120024007202401	0.186704011203735	0.25048971643406	0.18712029714128	-0.105550082730187	0.303169531295416	0.076696498884737	0.0927358140124429	0.152443186793341	-0.177122977108019	-0.180036010803601	-0.0495073771488337	0.171498585142509	0	0.320983337620978	0.0990147542976674	0.0221403721385024	0.0808452083454443	0.230811914433846	-0.134640283419744	0.12255110553085	0.0408503685102833	0.0961716310141025	0.140028008402801	-0.0427081421758982	0.256248853055389	-0.0417482860723433	0.428928869357975	0.061275552765425	0.435664918909737	0.291275864017731	0.285952579571983	0.18190171877725	0.076937304811282	0.138620656016734	0.25966027923484	0.330112645886762	0.220044013204402	0	0	0.245457846416042	0.285952579571983	0.132169609608638	0.187867287325545	0.349531036821278	-0.0466760028009337	0.183865782838231	0.12983013961742	-0.153874609622564	0.208741430361716	0.217832459454868	0.134640283419744	0.18712029714128	0.038468652405641	0.133387788444174	0.266775576888347	0.0495073771488337	0.265684465662029	0.288514893042308	0.287824837800531	0.23489478196744	0.271857473083216	0.300060018006002	0.269280566839487	0.42720460055934	0.403920850259231	0.396608717687261	0.207184164982259	-0.133387788444174	0.0571661950475029	-0.152443186793341	0.0600120036012004	0.549019607843137	0.356453115471603	0.392274066032284	0.0990147542976674	-0.0200040012004001	0.230811914433846	0.302101964819744	0.215686274509804	0.403603676397787	0.1238760208523	0.333333333333333	-0.0874748033681391	0.254901960784314	0.156862745098039
Females are just as capable as males.	0.389517827488081	0.257412095973523	NA	0.325601199115939	0.088779352323695	0.178685422472966	0.0800961731463273	0.273133890273461	0.147092626270584	0.0955394632947723	-0.072835704072923	0.268142163977832	0.205066195798765	-0.0531160673847383	0.262612865719445	0.231284423442149	0.0195740073171568	0.246381864163144	-0.0735463131352922	0.0551597348514692	-0.0178685422472966	0.0587220219514703	0.273133890273461	0.2390255176897	0.412677360416271	0.42136625767945	0.415803704055788	0.268142163977832	0.0615198587396296	0.382387446382846	0.25250855934783	0.393919298579168	0.208476961984198	0.378762839021745	0.350931203171798	0.281370927556548	0.420510723160163	0.369119152437778	0.0375161236742064	0.109422027383102	-0.160816880225669	0.142948337978373	-0.0443896761618475	0.160816880225669	0.356403174904961	0.196959649289584	0.313184117074508	0.245651842220259	0.0593855686848672	0.341144119610507	0.215758485668423	0.417407085632379	0.357370844945932	-0.103806849817175	-0.150064494696826	0.0232119172721315	0.250159591462152	0.0810440898473108	0.389517827488081	0.371390676354104	-0.020761369963435	0.379049021789452	0.162326931009319	-0.108217954006213	0.153224093701618	0.0383060234254046	0.288581210683235	0.150064494696826	0.0400480865731637	0.140168303006073	-0.195740073171568	0.287295175690534	0.191530117127023	0.241403939630167	0.200298186200538	0.229836140552428	0.360096570699979	0.108217954006213	-0.0371390676354104	0.365231199928332	0.291342816291692	0.243854803882342	0.0568573532684178	0.088779352323695	0.300991048513517	0.210683128839725	0.0531160673847383	0.215314080488725	0.382387446382846	-0.131306432859723	-0.0344827586206896	0.0869598095067456	-0.234472233680128	0.137018051220097	0.0557086014531156	0.234472233680128	0.210558721903079	-0.0180363256677022	0.268028133709449	0.196553964720262	0.116059586360657	0.20761369963435	0.306617536350937	0.311420549451525	0.300360649298727	0.364178520364615	0.281370927556548	0.324653862018639	0.364178520364615	0.360726513354043	0.293610109757352	0.23745309047699	0.0714741689891863	0.232291049214856	-0.285896675956745	0.0750322473484129	0.42289130052793	0.315682074900988	0.309761237064947	0.167125804359347	0.0750322473484129	0.25250855934783	0.300991048513517	0.165479204554407	0.168206853412472	0.116160463899355	0.312571830824992	-0.0410132391597531	0.183865782838231	0.441277878811753
Everybody should have the right to live regardless of gender.	0.373700197383113	0.285952579571983	0.325601199115939	NA	0.221901152724692	0.41684393392279	-0.0444884053300129	0.24273401821882	0.204251842551417	0.0707549137677225	-0.0809113394062735	0.0851063829787234	0.31892398230106	0.0590052943236495	0.125027135569624	0.280285101520231	0.0869770764071256	0.231591778293293	0.0204251842551417	0.163401474041133	-0.0992485556959023	0.173954152814251	0.404556697031367	0.224677026806558	0.187540703354436	0.127659574468085	0.243108319163158	0.212765957446809	0.0455605689001515	0.424784531882936	0.200360974925215	0.187540703354436	0.357914566453271	0.220397072417737	0.175428264506726	0.187540703354436	0.209405216956091	0.296143697850985	-0.0833514237130826	0.194486655330526	-0.178647400252624	0.0793988445567218	-0.221901152724692	0.377144511644429	0.250054271139248	-0.0243108319163158	0.369652574730284	0.077968117558545	-0.0659699245700314	0.442129758559922	0.133155910322827	0.309124641603166	0.337445089366068	-0.299822642609388	-0.229216415210977	0.154713186938819	0.396994222783609	0.0225074568303172	0.157347451529732	0.226912674176935	-0.0461265604014442	0.168430384213304	0.300541462387823	-0.140252682447651	0.297872340425532	0.106382978723404	0.220397072417737	0.416757118565413	-0.155709418655045	0.133465215990039	-0.239186960119595	0.340425531914894	0.148936170212766	0.226912674176935	0.343873192476662	0.340425531914894	0.168430384213304	0.26046926740278	0.103142124625879	0.251163771302573	0.283189687921957	0.33340569485233	0.0631613940799889	0	0.275358040177031	0.0851063829787234	0.118010588647299	0.217442691017814	0.323645357625094	-0.0486216638326315	0.0383060234254046	0.0579608703005937	-0.140252682447651	0.282675498323158	0.206284249251759	0.0400721949850431	0.175428264506726	-0.0601082924775646	0.337445089366068	0.277895955948526	0.0515710623129397	0.184506241605777	0.340613657372866	0.32288592281011	0.289174634645084	0.161822678812547	0.166702847426165	0.200360974925215	0.364101027328231	0.200360974925215	0.260931229221377	0.0959202275422337	-0.0198497111391805	0.238196533670165	-0.178647400252624	0.187540703354436	0.265527395316842	0.165027399401407	0.365612534576439	0.330054798802814	-0.104189279641353	0.180324877432694	0.275358040177031	0.265527395316842	0.140142550760116	0.301092675533538	0.224677026806558	-0.0455605689001515	0.347228132337408	0.36765331659255
Gender never makes someone look dull instead it makes a person look lively.	0.250713268211203	0.0710071602496726	0.088779352323695	0.221901152724692	NA	0.138013111868471	0	0.257843977016172	0.18935242733246	0.0409960030845394	0.140642169281549	0.0739670509082307	0.29038002254165	-0.0683763458757828	0.217325379787333	0.189466186686268	0.050395263067897	0.0243975018237133	0.0946762136662302	0.236690534165575	-0.0230021853114118	-0.0251976315339485	0.0703210846407743	0.0946762136662302	0.120736322104074	0.197245469088615	-0.0281718084909506	0.0493113672721538	0	0.187522892375398	0.0928726920425144	0.0724417932624443	0.170782512765993	0.255399903116915	0.158113883008419	0.144883586524889	0.130664343765648	0.237583654806805	0.0241472644208148	0.0281718084909506	-0.0690065559342354	0.0690065559342354	0	0.230021853114118	0.0724417932624443	-0.0281718084909506	0.125988157669742	0.0451753951452626	-0.0254823595718813	0.121987509118567	0.0617213399848368	0.156720781993876	0.230021853114118	-0.133630620956212	0	0.209165006633519	0.115010926557059	0	0	0.143427433120127	0.0534522483824849	0.0975900072948533	0.185745384085029	-0.0464363460212572	0.123278418180384	0.0986227345443076	0.116090865053143	0.241472644208148	-0.15466177866794	0.0257769631113233	-0.125988157669742	0.320523887269	0.147934101816461	0.239045721866879	0.140642169281549	0.147934101816461	0.121987509118567	0.0696545190318858	0	0	0.187522892375398	0.265619908628962	-0.0487950036474267	0.142857142857143	0.205129037627348	0.0986227345443076	-0.0683763458757828	0.100790526135794	0.140642169281549	-0.0563436169819011	-0.0221948380809238	0.313441563987752	-0.185745384085029	0.251976315339485	0.143427433120127	-0.0464363460212572	0.203289278153682	0.0696545190318858	0.0690065559342354	0.115010926557059	0.0597614304667197	-0.0267261241912424	0.0464363460212572	0.187082869338697	0.15466177866794	0.0703210846407743	0.193178115366518	0.0928726920425144	0.140642169281549	0.185745384085029	0.050395263067897	0.166731004313019	0.0920087412456472	-0.0230021853114118	-0.0690065559342354	0.169030850945703	0.118345267082788	0	0.199377914511691	0.167332005306815	-0.0241472644208148	0.0928726920425144	0.113960576459638	0.284028640998691	0	0.224300153825652	0.165683373915903	-0.0791945516022682	0.118345267082788	0.0946762136662302
Public and private institutions should hire people based on skills not gender to achieve positive economic impact.	0.440385506050544	0.342997170285018	0.178685422472966	0.41684393392279	0.138013111868471	NA	0	0.245326690731329	0.152443186793341	0.0990147542976674	-0.0377425678048199	0.0992485556959023	0.446303699144337	-0.055048188256318	0.252725132191915	0.544767042050511	0.121716123890037	0.137492985230718	-0.152443186793341	0.114332390095006	0	0.202860206483395	0.471782097560248	0.209609381840844	0.0972019739199674	0.158797689113444	0.294845987557234	0.198497111391805	-0.127515342612668	0.320811826340969	0.355155697591628	0.194403947839935	0.451762665758072	0.261693671909621	0.290957186981323	0.233284737407922	0.300556544889144	0.255030685225335	-0.0972019739199674	0.249485066394583	-0.12962962962963	0.037037037037037	-0.0460043706228236	0.240740740740741	0.136082763487954	0.0680413817439772	0.243432247780074	0.236402714422325	-0.0820609939862218	0.392837100659193	0.173916398249984	0.180246023478625	0.222222222222222	-0.193649167310371	-0.155523158271948	0.0962250448649376	0.240740740740741	0.0839921051131616	0.220192753025272	0.192450089729875	0.0430331482911935	0.216060405362556	0.299078482182424	-0.037384810272803	0.337445089366068	0.0793988445567218	0.224308861636818	0.291605921759902	-0.103762134394115	0.186771841909407	-0.121716123890037	0.396994222783609	0.0595491334175414	0.269430125621825	0.245326690731329	0.297745667087707	0.196418550329597	0.149539241091212	0.23094010767585	0.36049204695725	0.320811826340969	0.44712908003185	0.137492985230718	0.0460043706228236	0.220192753025272	0.178647400252624	0.238542149110711	0.263718268428413	0.301940542438559	0	0.107211253483779	0.126172216435038	-0.112154430818409	0.263718268428413	0.192450089729875	0.0186924051364015	0.218217890235992	0.149539241091212	0.407407407407407	0.425925925925926	0.0721687836487032	0.215165741455968	0.317770887318825	0.258198889747161	0.228276695667053	0.207584122926509	0.349927106111883	0.355155697591628	0.452910813657838	0.243001266773219	0.344862351021771	0.134231211042805	0.037037037037037	0.277777777777778	0	0.194403947839935	0.32394177193585	0.404145188432738	0.481543412343077	0.250185116648838	0	0.411232913000832	0.311939733452469	0.457329560380023	0.239697498502225	0.22070739732391	0.285830975237515	0.0212525571021113	0.514495755427526	0.0571661950475029
Gender equality is not inline with religion.	-0.0411258060576332	0.106770355439746	0.0800961731463273	-0.0444884053300129	0	0	NA	0	-0.0213540710879491	-0.0369863360727655	-0.0422954934437814	0.111221013325032	-0.0476325508229541	-0.0205629030288166	-0.021785510047515	0.0244193145252752	-0.0454662892980316	0.0440225453162812	0.128124426527695	0	0.41504853757646	0.113665723245079	0.0422954934437814	0.0854162843517964	0.0653565301425449	-0.0889768106600258	-0.0508328567775349	0.133465215990039	0.0952651016459082	0.0211477467218907	0.0628418688667662	0.21785510047515	-0.0440225453162812	-0.0837891584890216	0.0611354359454417	0.021785510047515	0.202087798152742	0	0	0.0508328567775349	0.186771841909407	0.062257280636469	0.0515539262226467	-0.041504853757646	0.21785510047515	0.127082141943837	-0.0454662892980316	0.183406307836325	0	-0.0440225453162812	-0.0835269069584557	-0.0201989290811694	0.103762134394115	0	0.0871420401900598	0.0539163866017192	0.124514561272938	0.164717281867254	0.205629030288166	0.0431331092813754	-0.0723364233255618	0.242123999239547	0.0628418688667662	0.0628418688667662	-0.0222442026650065	0.0222442026650065	0.125683737733532	-0.0435710200950299	0.279069767441861	0.116279069767442	0.0681994339470473	-0.0667326079950194	0.0444884053300129	-0.0431331092813754	0.0211477467218907	0.0222442026650065	0.154078908606984	0.104736448111277	0.0431331092813754	0.0807957163246777	0.169181973775125	-0.13071306028509	0.132067635948844	0.23199266800191	0.143940321201716	-0.0222442026650065	-0.0616887090864499	0.0227331446490158	0.063443240165672	0.0762492851663023	0.0600721298597455	-0.0403978581623388	0.0418945792445108	-0.113665723245079	0.064699663922063	-0.0418945792445108	-0.0407569572969611	0.0418945792445108	0.062257280636469	0.020752426878823	0.107832773203438	0.192897128868165	0.167578316978043	0.0482242822170412	0	0.126886480331344	-0.021785510047515	-0.0628418688667662	0.148034227053235	0.104736448111277	0.0227331446490158	0.075211831584585	0	0	0.145266988151761	0.13071306028509	0	0.107832773203438	0.20236218768598	0.107832773203438	0.0653565301425449	-0.0209472896222554	0.164503224230533	-0.0427081421758982	-0.0488386290505504	-0.0674540625619932	0.0640622132638473	0.23816275411477	-0.0213540710879491	0.106770355439746
Education empowers a business and further education among women benefits an employer.	0.355279856203214	0.388367818690309	0.273133890273461	0.24273401821882	0.257843977016172	0.245326690731329	0	NA	0.194183909345154	0.134534558799263	-0.0961538461538462	0.0404556697031367	0.346518465459368	-0.149591518401353	0.257539376818856	0.288675134594813	0.124034734589208	0.160128153805087	0.0582551728035463	0.194183909345154	0.0943564195120496	-0.0206724557648681	0.288461538461538	0.194183909345154	0.21791793423134	0.283189687921957	0.254237589936563	0.222506183367252	0.0216574040912105	0.173076923076923	0.209533312383851	0.356592983287647	0.400320384512718	0.361921175935743	0.203843562081803	0.257539376818856	0.290967848620052	0.454805485915421	0.0594321638812745	0.254237589936563	-0.150970271219279	0.169841555121689	-0.0937614461876991	0.13209898731687	0.178296491643824	0.300462606288666	0.227397013413549	0.166781096248748	-0.0627181507505318	0.34027232683581	0.3038218101251	0.165311630633395	0.226455406828919	-0.109632252413379	-0.0198107212937582	0.049029033784546	0.150970271219279	0.14978617237882	0.243086217402199	0.254950975679639	0.0438529009653515	0.180144173030723	0.038096965887973	-0.0761939317759459	0.0404556697031367	-0.0606835045547051	0.114290897663919	0.178296491643824	-0.169181973775125	0.211477467218907	-0.0413449115297362	0.343873192476662	0.0809113394062735	0.353009043248731	0.25	0.343873192476662	0.120096115353815	0.209533312383851	0.235339362165821	0.165311630633395	0.461538461538462	0.257539376818856	-0.100080096128179	0.0703210846407743	0.22438727760203	0.343873192476662	0.0560968194005074	0.227397013413549	0.230769230769231	0.0924500327042049	-0.0182089260182307	0.220415507511194	-0.190484829439865	0.227397013413549	0.176504521624366	0.0190484829439865	0.389155891247078	0	0.320811826340969	0.264197974633739	0.049029033784546	0.241190955309433	0.190484829439865	0.328896757240136	0.29606845410647	0.211538461538462	0.158485770350065	0.152387863551892	0.423076923076923	0.457163590655676	0.413449115297362	0.068394112888133	0	0.0754851356096397	-0.226455406828919	0.277350098112615	0.42720460055934	0.235339362165821	0.306697807541074	0.196116135138184	0.0396214425875164	0.190484829439865	0.261785157202368	0.194183909345154	0.24426357542638	0.163572164021906	0.271857473083216	-0.0649722122736315	0.116510345607093	0.0194183909345154
Gender inequality is the main source of sexual harrasment in various countries.	0.207695100813574	0.137254901960784	0.147092626270584	0.204251842551417	0.18935242733246	0.152443186793341	-0.0213540710879491	0.194183909345154	NA	0.203770683243397	0.0970919546725772	0.183826658296275	0.262424410104417	-0.0566441184037021	0.160032009603201	0.089689705866175	0.146119001253202	0.282958229209055	0.0588235294117647	0.215686274509804	-0.0190553983491676	0.0626224291085149	0.135928736541608	0.137254901960784	0.0800160048016006	0.0817007370205667	0.163366009803268	0.285952579571983	0.0656061025261043	0.291275864017731	0.211577588231026	0.160032009603201	0.242535625036333	0.326983545447949	0.130984207998896	0.0800160048016006	0.17009857327257	0.262424410104417	-0.0200040012004001	0.233380014004668	0.0381107966983353	0.171498585142509	-0.142014320499345	0.304886373586682	0.160032009603201	0.0700140042014005	0.12524485821703	0.18712029714128	-0.0633300496381124	0.101056510431805	0.127827498141228	0.296754604839817	0.304886373586682	-0.177122977108019	-0.0600120036012004	0.222783197169752	0.266775576888347	0.0864271631402886	0.132169609608638	0.118817705157201	0.199263349246521	0.161690416690889	0.230811914433846	-0.153874609622564	0.0204251842551417	0.12255110553085	0.0961716310141025	0.320064019206402	0	0	-0.0417482860723433	0.2451022110617	0.061275552765425	0.257438361173935	0.0582551728035463	0.204251842551417	0.121267812518166	0.115405957216923	0.0990147542976674	0.204018790827374	0.233020691214185	0.180036010803601	-0.0202113020863611	0.142014320499345	0.302101964819744	0.224677026806558	0.018881372801234	0.146119001253202	0.0194183909345154	0.0233380014004668	0.018386578283823	0	-0.038468652405641	0.25048971643406	0.118817705157201	0.0577029786084615	0.28068044571192	0.076937304811282	0.171498585142509	0.0952769917458382	0.0247536885744169	0.132842232831014	0.250046240636667	0.354245954216038	0.256248853055389	0.271857473083216	0.220044013204402	0.230811914433846	0.310694254952247	0.403920850259231	0.12524485821703	0.138122776654839	0.247720178539179	0.0762215933966706	-0.0571661950475029	0.0800160048016006	0.117647058823529	0.118817705157201	0.30969005213075	0.118817705157201	0.100020006002001	0.230811914433846	0.18881372801234	0.176470588235294	0.291491544065069	0.289044048655367	0.176470588235294	-0.0874748033681391	0.137254901960784	0.156862745098039
Abolition of gender discriminating laws.	0.196220982050319	0.237732463783964	0.0955394632947723	0.0707549137677225	0.0409960030845394	0.0990147542976674	-0.0369863360727655	0.134534558799263	0.203770683243397	NA	0.269069117598525	0	0.075755401907857	-0.0981104910251593	0.173239732168809	0.116510345607093	0.0723101526062187	0.210042012604201	0	0	-0.0330049180992225	0.0361550763031094	0.134534558799263	0.135847122162265	0.242535625036333	0.212264741303167	0.161690416690889	0.0353774568838612	0	0.168168198499078	0.233203811628469	0.207887678602571	0.140028008402801	0.233203811628469	0.194461117065649	0.0692958928675237	0.26783579200279	0.227266205723571	0	0.323380833381777	0	0.0990147542976674	0.0409960030845394	0.0330049180992225	0	0.161690416690889	0.144620305212437	0.162050930888041	0.0731272424127131	0.140028008402801	0.0442807442770048	0.0321246283101618	0.0990147542976674	-0.0383482494423685	-0.0692958928675237	-0.0857492925712544	0.13201967239689	0.074848118856512	0.196220982050319	0.137198868114007	0.076696498884737	0.0350070021007002	0.066629660465277	-0.066629660465277	0.0353774568838612	0.176887284419306	0.066629660465277	0.207887678602571	-0.0739726721455309	0.0739726721455309	-0.0723101526062187	0.318397111954751	0.106132370651584	0.240098019199512	0.100900919099447	0.212264741303167	-0.0350070021007002	-0.0333148302326385	0.0685994340570035	0.192747769860971	0.134534558799263	0	0.105021006302101	0.0819920061690788	0.163517485041932	0.28301965507089	0.0981104910251593	0.216930457818656	0.0672672793996313	0	0	-0.0963738849304853	-0.0999444906979154	0.180775381515547	0.0342997170285018	0.0333148302326385	0.291691675598474	0.0999444906979154	0.0330049180992225	0.198029508595335	0.0428746462856272	0.191741247211843	0.233203811628469	0.153392997769474	0.221918016436593	0.269069117598525	0.277183571470095	0.233203811628469	0.235435477898709	0.199888981395831	0.144620305212437	0.31898088913156	0	0.0330049180992225	-0.0660098361984449	0.173239732168809	0.203770683243397	0.240098019199512	0.107279780977823	0	-0.0692958928675237	0.199888981395831	0.0654069940167729	0.0339617805405662	0.271857473083216	0.107279780977823	0.135847122162265	-0.227266205723571	0.135847122162265	0.203770683243397
