	All the people have right to have all the vaccines.	Vaccines ensure public safety.	People who do not vaccinate put others at a higher risk.	Some people have side effects from vaccination.	No vaccination can lead to people getting sick or even killed by a virus.	All people should have access to vaccines.	Doctors and science are more educated on vaccinations than parents and religious organizations.	Vaccination programs have been carried out extensively and have totally eradicated life threatening diseases from the human race.	The ingredients in vaccines are safe in the small amounts they are used.	Vaccines should be free.	Vaccine's should be mandatory for everyone.	Vaccinations prevents disease.	Vaccines prevent disease outbreaks.	Vaccines should be mandatory.	Vaccines are crucial to make sure diseases don't start.	Vaccines can cause serious and fatal side effects.	A greater number of people should be vaccinated for a vaccine to be effective.	Parents should choose whether or not to have their child vaccinated.	Vaccinations cause autism.	Vaccines help in supporting public health.	Vaccines have never been proven to work.	Diseases are more controlled under vaccines.	Children should not be allowed in school or daycare unless vaccinated.	Vaccine's can help one from getting sick.	Vaccines are very helpful and very needed.	Patients have the right to know what is in vaccines.	There are social and religious groups that to be educated more about vaccination.	Vaccinations should be mandatory.	Vaccines help us live longer and protect us from fatal diseases.	The people have the right to choose if they want participe in vaccination or not.	Side effects of vaccinations are rare.	Vaccines can have adverse side effects such as the disease that the vaccine is trying to prevent.	No tested vaccines are dangerous.	Vaccination is the administration of antigenic material.	Vaccinations should be a choice.	Vaccines provide immunity against diseases.	Vaccines improve the lives of citizens.	Vaccines prevent public health epidemics.	Artificial immunity will compromise the bodyÌ¢‰âÂ‰ã¢s ability to defend itself for a long time.	Early vaccines are safe.	Vaccines are necessary to tackle strong diseases.	Most medical doctors and other healthcare professionals are positive about what has been achieved through vaccination in preventing and eradication a number of life threatening diseases.	Someone who is not vaccinated is at higher risk of getting certain diseases.	Vaccines should be mandatory when entering a public or private school.	The government should promote campaigns for vaccination.	Vaccines save people's lives.	The ingredients in vaccines are safe in the amounts used.	Any method is ok to prevent major tragedies.	Vaccines are not the perfect solution to diseases.	Children should be vaccinated from early childhood.	Vaccination should be free for everyone.	It is safe to use vaccines if the doctor recommends it.	Vaccines do not suit all people (e.g. people with diabetes).	Vaccinations should be mandatory for all school children.	Vaccines are key to development in Africa.	It should be mandatory for all people to get vaccines to protect those who cannot get vaccinated.	Vaccines prevent deadly diseases.	Vaccinations need to be regulated.	The ingredients in vaccines are unsafe in the amounts used.	Vaccines has to be somthing thats readilly available for people to buy.	There must be greater support of vaccination from medical institutes.	Vaccines can cause adverse reactions.	Vaccines can cause very harmful side effects and are not always safe.	Vaccination should be mandatory at an early age.	Vaccination should be offered in school.	Vaccination prevents outbreaks of easily preventable diseases.	Vaccines endagers the human race in some areas.	The government should not intervene in personal medical choices.	Vaccines do not suit people with AIDS.	The benefits of vaccinations far outweigh the risks.	Vaccines prevent people from harmful diseases.	Vaccines need to be mandatory to promote safe health.	A lot of money has been saved since the advent and adoption of vaccination.	Vaccine's are good for kids.	Vaccine's can protect other people than yourself.	Must have a containment plan when a new disease is discovered.	Vaccines can end up saving childrens lives.	Vaccines are an example of where the common good outweighs individual rights.	The vaccines must be given by people who are very prepared to put them.	Medical treatments like vaccines should be for all the people.	The government must interfere with holistic methods that are not safe and anti vaccination.	Vaccination protect the young and vulnerable ones.	Vaccines are important for newborns.	Vaccinations don't just protect individuals, they protect the whole country for diseases.	People who are against vaccinations are not smart.	Government should leave vaccinations to medical practioners.	Vaccines have a positive effect on people's health.	Once a child is born it must be vaccinaced.	Vaccine's should be free for everyone.	Vaccinations are safe.	Not everyone has the chance to get vaccinated.	Vaccines are not safe.	Vaccines prevent disease.	Vaccinations increase herd immunity.	Vaccination must be a staple in medical benefits.	There should be more funding for vaccination.	Vaccination should be compulsory.	The benefits of vaccines outweigh the risks.	Everyone should have certain recommended vaccines.	Vaccines keep us healthy.	Vaccines should be required by law.	Vaccines can have severe side effects.	Vaccines are necessary for our safety.	Vaccinations saves lives.	Compulsory vaccination would avoid epidemics.	Viruses like human papilloma can only be prevented with the vaccine.	Vaccines are tested and proven to be safe.	Vaccination have the risk of harmful and toxic chemicals being introduced to the body.	Not vaccinating your child is unhealthy for the child and its contemporaries.	Some vaccines are very expensive for the public, such as HPV vaccines.	People should not be forced to vaccinate.	Vaccinations are expensive and yet not 100% safe.	Vaccines are a dirty business of pharmaceuticals.	Some people are unable to receive vaccines.	Vaccines are well trusted science.	Vaccination is good for everyone's health.	Vaccines are good for society.	The theory of herd immunity has never been proven.	Vaccines increase the risk of autism.	It is cruel to force someone to get an injection.	Vaccination are important for public health.	Mandatory vaccination should be implemented.	Proper vaccinations are safe.	Vaccine ingredients are not always disclosed to patients.	Schools shouldn't require vaccinations.	Vaccination saves lives.	Vaccines do not make you develop diseases.	It should be a parents choice whether to vaccinate or not.	Vaccinations can safeguard against deadly diseases and viruses.	Vaccination must be madatory.	People should be allowed to make their own decisions about medical choices for their children.	Vaccines should be implemented.	Vaccination is too expensive.	Vaccinations help prevent sickness.
All the people have right to have all the vaccines.	NA	0.240039679259592	0.174574312188794	0.384974191609163	0.174574312188794	0.0679366220486757	0.132517831289816	0.176690441719754	0.26	0.12	0.0962250448649376	0.25021729686849	0.145960089839952	0.183532587096449	0.211695098702863	0.0944911182523068	0.0436435780471985	-0.0202030508910442	-0.320037876546265	0.34	-0.190692517849118	0.242436610692531	0.264575131106459	0.27406406388126	0.337309617084627	0.427365779437196	0.384900179459751	0.115470053837925	0.244948974278318	0.204124145231932	0.0944911182523068	0.1	0.13228756555323	0.0971285862357264	0.1539600717839	0.353009043248731	0.22	0.187317162316339	0.132517831289816	0.149240501448927	0.50137741307804	0.229365855462782	0.102062072615966	0.0962250448649376	0.362315783913325	0.285773803324704	0.33362306249132	0.0478091443733757	0.116247638743819	0.155405737977162	0.174574312188794	0.133630620956212	0.194257172471453	0.353009043248731	0.437880269519857	0.144398974476231	0.264575131106459	0.24	0.0404061017820884	0.0852802865422442	0.145960089839952	0.1	-0.0218217890235992	0.132517831289816	0.305505046330389	0.261861468283191	0.0210818510677892	0.0679366220486757	0.0196116135138184	0.237232101047565	0.0606091526731326	0.170560573084488	0.150965882484814	0.33023719320147	0.209245749738875	0.185655824326583	0.242949357364662	0.152554014279295	0.126491106406735	0.143427433120127	0.114415510709471	0.206048878547973	0.0392232270276368	0.1	-0.0388514344942906	0.0843274042711568	0.176504521624366	0.144398974476231	0.381385035698237	0.277160931262294	0.208514414057075	-0.137281294596729	0.192450089729875	0.0688247201611685	0.245676907455998	0.301931764969628	0	0.265361388801511	0.172532437125501	0.262950294053567	0.0229415733870562	0.171623266064207	0.287121967794601	0.294392028877595	0.211695098702863	0.0210818510677892	0.330054798802814	0.163299316185545	0.321182027418786	0.0404061017820884	0.0883452208598772	0.0942809041582063	-0.0436435780471985	0.187662972651367	0.25021729686849	0.185655824326583	0.189736659610103	0	-0.170084012854152	-0.13228756555323	0.371311648653166	0.149240501448927	0.271746488194703	0.0223606797749979	-0.132517831289816	0.3	0.155405737977162	0.0816496580927726	0.316227766016838	0.111803398874989	0.162746694241347	0.166410058867569	-0.038490017945975	0.286038776773678
Vaccines ensure public safety.	0.240039679259592	NA	0.333333333333333	0.27179141610907	0.166666666666667	0.22237479499833	0.24098134635594	0.216883211720346	0.130930734141595	0.196396101212393	0.0629940788348712	0.091003151038658	0.0682523632789935	0.275344395876967	0.0839921051131616	-0.0824786098842323	0.19047619047619	0	-0.214886123740101	0.349148624377588	-0.20806259464412	0.264520028506443	0.226816177181639	-0.0230021853114118	0.161015297179883	0.275537537209543	0.230978289061194	0.125988157669742	0.155902391115581	0.0890870806374748	0.0618589574131742	0.0218217890235992	0.0824786098842323	0.0635855855098946	0.146986183948033	0.278174320132093	0.218217890235992	0.245255735793986	0.024098134635594	0.0465242105199235	0.222871247080105	0.386763391914297	0.17817416127495	0.167984210226323	0.187256335179708	0.222717701593687	0.227507877596645	0.10432810619146	-0.0761019434147762	0.0847807806798595	0.119047619047619	0.174963553055941	0.169561561359719	0.235378270881002	0.273009453115974	0.180059654642537	0.288675134594813	0.240039679259592	-0.220433357088703	0.139572631559771	0.364012604154632	0.027277236279499	0.0238095238095238	0.12049067317797	0.19047619047619	0.452380952380952	0	0.14824986333222	-0.106990123127728	0.188248322134005	0.198390021379832	0.232621052599618	0.117655201333753	0.317927927549473	0.177571201301144	0.180059654642537	0.265079480991534	0.270481373037356	0.276026223736942	0.20865621238292	0.20806259464412	0.18394180184549	0.235378270881002	0.196396101212393	-0.0211951951699649	0.0230021853114118	0.320970369383185	0.135044740981903	0.270481373037356	0.139572631559771	0.091003151038658	-0.235378270881002	0.0629940788348712	0.100125234864352	0.0824786098842323	0.211779362400755	0.0494166211107401	0.155902391115581	0.235310402667506	0.339066345122246	0.0500626174321759	0.0416125189288239	0.216883211720346	0.14824986333222	0.209980262782904	0.0690065559342354	0.202567111472855	0.200445931434318	0.150187852296528	0.110216678544351	-0.048196269271188	0.025717224993682	-0.119047619047619	0.045501575519329	0.204757089836981	0.0900298273212687	0.115010926557059	0.077151674981046	0	-0.185576872239523	0.382626766115392	0.162834736819732	0.12354155277685	0	-0.144588807813564	0.518267489310482	0.233147146869614	0.200445931434318	0.161015297179883	0.0975900072948533	0.12683657235796	0.332875142967841	0.0629940788348712	0.332900151430592
People who do not vaccinate put others at a higher risk.	0.174574312188794	0.333333333333333	NA	0.2470831055537	0.380952380952381	0.29649972666444	0.385570154169504	0.36147201953391	0.218217890235992	0.261861468283191	0.356966446730937	0.113753938798323	0.0682523632789935	0.225281778444791	0.0419960525565808	-0.0412393049421161	0.0952380952380952	0.0881733428354811	-0.080582296402538	0.240039679259592	-0.0624187783932359	0.308606699924184	0.226816177181639	0.0690065559342354	0.115010926557059	0.339123122719438	0.293972367896066	0.146986183948033	0.222717701593687	0.222717701593687	-0.0206196524710581	0.174574312188794	0.206196524710581	0.0635855855098946	0.0419960525565808	0.171184197004365	0.28368325730679	0.306569669742483	-0.024098134635594	0.255883157859579	0.182349202156449	0.204757089836981	0.17817416127495	0.251976315339485	0.270481373037356	0.200445931434318	0.273009453115974	0.10432810619146	0	0.402708708229333	0.261904761904762	0.174963553055941	0.0423903903399297	0.320970369383185	0.182006302077316	0.0225074568303172	0.206196524710581	0.218217890235992	-0.110216678544351	0.348931578899427	0.136504726557987	0	0.0476190476190476	0.216883211720346	0.19047619047619	0.19047619047619	0.0460043706228236	-0.0494166211107401	0.0213980246255456	0.305903523467758	0.198390021379832	0.325669473639465	0.211779362400755	0.339123122719438	0.329775088130697	0.270089481963806	0.144588807813564	0.374512670359416	0.172516389835589	0.234738238930785	0.31209389196618	0.163503823862658	0.192582221629911	0.261861468283191	0.0635855855098946	0.138013111868471	0.171184197004365	0.315104395624441	0.31209389196618	0.232621052599618	0.182006302077316	-0.0855920985021826	0.146986183948033	0.300375704593055	0.329914439536929	0.258841442934256	0.0988332422214801	0.0890870806374748	0.258841442934256	0.260820265478651	0.150187852296528	-0.020806259464412	0.337373884898316	0.19766648444296	0.167984210226323	0.0920087412456472	0.292596938794123	-0.0890870806374748	0.175219161012616	0.132260014253222	0.024098134635594	-0.051434449987364	-0.142857142857143	0.0227507877596645	0.159255514317652	0.112537284151586	0.0920087412456472	-0.025717224993682	-0.10309826235529	-0.185576872239523	0.315104395624441	0.255883157859579	0.34591634777518	-0.0243975018237133	-0.048196269271188	0.327326835353989	0.0847807806798595	0.244989471753056	0.322030594359765	0.121987509118567	0.12683657235796	0.272352389700961	-0.0629940788348712	0.166450075715296
Some people have side effects from vaccination.	0.384974191609163	0.27179141610907	0.2470831055537	NA	0.17295817388759	0.179487179487179	0	0.200062529312142	0.0679366220486757	0.0452910813657838	0.174325453456164	0.0472192164649886	0.141657649394966	0.0519524333466131	-0.0217906816820204	0.106990123127728	0.17295817388759	0.160128153805087	-0.139373668334515	0.249100947511811	-0.107958379271883	0.251629955979423	0.171184197004365	0.21483446221183	0.167093470609201	0.307934109150209	0.152534771774143	0.0871627267280818	0.161787557232359	0.300462606288666	-0.0641940738766369	0.294392028877595	0.128388147753274	0.0439905870214584	0.217906816820204	0.177646236673731	0.181164325463135	0.190885428892733	0.0750234484920533	0.193121819834107	0.441542990207739	0.283315298789931	0.300462606288666	0.0871627267280818	0.302283461961271	0.277350098112615	0.212486474092449	-0.081199794294115	0.342223782220227	0.219952935107292	0.0988332422214801	0.151306883167201	0.219952935107292	0.0444115591684328	0.259705690557437	-0.0233570917933526	0.320970369383185	0.317037569560487	-0.0228754505435839	0.14484136487558	0.188876865859954	0.254762332682534	0.12354155277685	0.125039080820089	0.0988332422214801	0.34591634777518	0.0238704958013144	0.0769230769230769	0.133234677505298	0.219773830727477	0.0228754505435839	0.168981592354844	0.0244193145252752	0.329929402660938	0.236924156921695	0.186856734346821	0.125039080820089	0.0647750275631296	0.0716114874039433	0.16239958858823	0.107958379271883	0.212094920991926	0.0444115591684328	0.0905821627315676	-0.0879811740429167	0.119352479006572	0.155440457089515	0.0233570917933526	0.237508434398142	0.265542502271897	0.0944384329299771	-0.0222057795842164	0.108953408410102	0	0.128388147753274	0.195354516202202	-0.0256410256410256	0.138675049056307	0.0488386290505504	0.0541331961960767	-0.0779286500199197	0.129550055126259	0.175054713148124	0.205128205128205	0.239697498502225	0.0477409916026289	0.256928009726878	0.0462250163521024	0.0519524333466131	0	0.0750234484920533	0.160128153805087	0.0988332422214801	0.306924907022426	0.141657649394966	0.163499642553468	0.0716114874039433	0.160128153805087	0	-0.0641940738766369	0.350356376900289	-0.0241402274792634	0.153846153846154	0.101273936708367	-0.0500156323280355	0.311376184389764	0.0439905870214584	0.346687622640768	0.286445949615773	0.0253184841770917	0.210599250597063	0.125614858604266	0.0217906816820204	0.107958379271883
No vaccination can lead to people getting sick or even killed by a virus.	0.174574312188794	0.166666666666667	0.380952380952381	0.17295817388759	NA	0.0741249316661101	0.192785077084752	0	0.0218217890235992	0.174574312188794	0.230978289061194	0.0227507877596645	0.0682523632789935	0.175219161012616	-0.104990131391452	-0.0206196524710581	-0.166666666666667	0.0881733428354811	-0.0268607654675127	0.196396101212393	0.0416125189288239	0.198390021379832	-0.0412393049421161	-0.0230021853114118	0.0690065559342354	0.0423903903399297	0.167984210226323	0.167984210226323	0.155902391115581	0.133630620956212	-0.0824786098842323	0	0.10309826235529	0.169561561359719	0.209980262782904	0.0427960492510913	0.261861468283191	0.18394180184549	0.072294403906782	0.186096842079694	0.202610224618277	0.159255514317652	0.155902391115581	0.146986183948033	0.10403129732206	0.133630620956212	0.113753938798323	0.10432810619146	0	0.0635855855098946	0.142857142857143	0.0291605921759902	0	0.171184197004365	0.113753938798323	0.0450149136606344	0.10309826235529	0.109108945117996	-0.0661300071266108	0.232621052599618	0.091003151038658	0	0.0714285714285714	0.144588807813564	0.0476190476190476	0.0476190476190476	0.115010926557059	0.27179141610907	0.171184197004365	0.188248322134005	0.0220433357088703	0.325669473639465	0.141186241600503	0.233147146869614	0.253673144715921	0.135044740981903	0.048196269271188	0.249675113572944	0.0345032779671177	0.0782460796435952	0.10403129732206	0.102189889914161	0.106990123127728	0.0436435780471985	0	0	0.106990123127728	0.202567111472855	0.145643816250884	0.139572631559771	0	-0.0213980246255456	0.104990131391452	0.150187852296528	0.206196524710581	0.117655201333753	0.22237479499833	-0.0222717701593687	0.117655201333753	0.0782460796435952	0.100125234864352	0	0.192785077084752	0.0988332422214801	0.125988157669742	0.0460043706228236	0.0450149136606344	0.0668153104781061	0.0500626174321759	0	0.024098134635594	-0.051434449987364	0.0238095238095238	-0.0682523632789935	0.091003151038658	0.0450149136606344	-0.0460043706228236	0.051434449987364	0.0206196524710581	0	0.202567111472855	0.139572631559771	0.14824986333222	-0.0975900072948533	0.048196269271188	0.109108945117996	0.211951951699649	0.0668153104781061	0.207019667802706	0.07319250547114	0.0253673144715921	0.0907841299003204	-0.0839921051131616	0.166450075715296
All people should have access to vaccines.	0.0679366220486757	0.22237479499833	0.29649972666444	0.179487179487179	0.0741249316661101	NA	0.400125058624284	0.275085977804195	0.181164325463135	0.498201895023622	0.217906816820204	0.33053451525492	0.0944384329299771	0.0779286500199197	0.196116135138184	-0.0427960492510913	0.0988332422214801	0.114377252717919	-0.027874733666903	0.0452910813657838	0.0215916758543765	0.434633560328094	0.320970369383185	0.119352479006572	0	0.153967054575104	0.130744090092123	0.130744090092123	0.208012573584461	-0.0462250163521024	-0.0427960492510913	-0.0452910813657838	0.0855920985021826	0.0879811740429167	0.0653720450460613	0.177646236673731	0.203809866146027	0.296932889388696	-0.0750234484920533	0.168981592354844	0.168206853412472	0.188876865859954	0.231125081760512	0.261488180184245	0.129550055126259	0.161787557232359	0.188876865859954	0.135332990490192	0.105299625298531	0.285938815639479	0.19766648444296	0.0907841299003204	0.0659858805321875	0.177646236673731	0.0944384329299771	0.186856734346821	0.320970369383185	0.0452910813657838	-0.0686263516307516	0.168981592354844	0.16526725762746	-0.0849207775608447	0.12354155277685	0.150046896984107	-0.02470831055537	0.0494166211107401	0.0238704958013144	-0.102564102564103	0	0.170935201676927	0.320256307610174	0.168981592354844	0.317451088828578	0.0879811740429167	0.105299625298531	0.420427652280347	0.375117242460267	0.237508434398142	0.286445949615773	0.270665980980383	0.151141730980636	0.148466444694348	0.222057795842164	0.181164325463135	0.0219952935107292	0.0954819832052577	0.111028897921082	0.303642193313584	0.237508434398142	0.0965609099170535	0.0944384329299771	-0.155440457089515	0.174325453456164	0.441595683446211	0.106990123127728	0.0976772581011009	0.102564102564103	0.161787557232359	0.293031774303303	0.270665980980383	0.129881083366533	-0.043183351708753	0.275085977804195	0.358974358974359	0.174325453456164	0.310316445417088	0.0934283671734103	-0.0231125081760512	0.155857300039839	0.183003604348671	0.0500156323280355	0.0800640769025436	-0.02470831055537	-0.0236096082324943	0.141657649394966	0.116785458966763	0.334186941218402	-0.0533760512683624	-0.106990123127728	-0.171184197004365	0.280285101520231	0.168981592354844	0.282051282051282	0.177229389239642	-0.200062529312142	0.283069258536149	0.175962348085833	0.0693375245281536	0.238704958013144	-0.075955452531275	0.157949437947797	0.219826002557465	-0.0871627267280818	0.0863667034175061
Doctors and science are more educated on vaccinations than parents and religious organizations.	0.132517831289816	0.24098134635594	0.385570154169504	0	0.192785077084752	0.400125058624284	NA	0.219512195121951	0.176690441719754	0.265035662579632	0.255030685225335	0.207239084576327	0.299345344388028	0.329351484759791	0.17002045681689	-0.10434798389121	-0.072294403906782	0	-0.135931811956759	0.265035662579632	-0.126350794542798	0.267726448951896	0.146087177447694	0.186248078871888	0.162967069012902	0.214521160070072	0.148767899714779	0.255030685225335	0.293042631266916	0	0.0834783871129682	-0.132517831289816	0.0417391935564841	0.0429042320140144	0.0637576713063338	0.151601828638474	0.154604136504785	0.124114320567618	-0.195121951219512	0.235440804674006	0.164052956639012	0.253292214482177	0.180333926933486	0.297535799429558	0.168467726057065	0.247959149533544	0.230265649529252	0.158389103204536	-0.0513496165963097	0.235973276077079	0.265079480991534	0.206598467635334	-0.107260580035036	0.238231445003316	0.161185954670476	0.15946199115053	0.10434798389121	0.176690441719754	-0.11155268706329	0.188352643739204	0.299345344388028	0.0828236445561349	0.048196269271188	0.268292682926829	0.096392538542376	0.096392538542376	-0.0698430295769578	-0.0500156323280355	0	0.261979029526248	0.245415911539238	0.258984885141406	0.309611580349202	0.300329624098101	0.205398466385239	0.273363413400909	0.292682926829268	0.210584657571331	0.209529088730873	0.158389103204536	0.168467726057065	0.186171480851427	0.151601828638474	0.176690441719754	0.0858084640280288	0.0698430295769578	0.151601828638474	0.250583128950833	0.0842338630285323	0.282528965608807	0.161185954670476	-0.086629616364842	0.233778128123224	0.304016755162884	0.250435161338905	0.333427855760679	0.125039080820089	0.293042631266916	0.333427855760679	0.395972758011341	0.304016755162884	-0.126350794542798	0.219512195121951	0.300093793968213	0.17002045681689	0.139686059153916	0.182242275600606	-0.0676252226000574	0.228012566372163	0.156173761888606	0	-0.078086880944303	-0.216883211720346	0.0921062598117008	0.322371909340953	0.296143697850985	0.256091108448845	-0.0260289603147677	-0.125217580669452	-0.146087177447694	0.31892398230106	0.353161207011008	0.350109426296249	0.0493864798324795	-0.0975609756097561	0.16564728911227	0.214521160070072	-0.112708704333429	0.325934138025803	0.098772959664959	0.0256748082981548	0.306281945915844	-0.255030685225335	0.27376005484273
Vaccination programs have been carried out extensively and have totally eradicated life threatening diseases from the human race.	0.176690441719754	0.216883211720346	0.36147201953391	0.200062529312142	0	0.275085977804195	0.219512195121951	NA	0.110431526074847	0.265035662579632	0.212525571021113	0.184212519623402	0.115132824764626	0.202677836775256	0.0850102284084451	0.0417391935564841	0.024098134635594	-0.066931612237974	-0.135931811956759	0.154604136504785	0	0.22310537412658	0.313043951673631	0.232810098589859	0.11640504929493	0.171616928056058	0.255030685225335	0.127515342612668	0.157792186066801	0	0.0208695967782421	0.0883452208598772	0.166956774225936	0	-0.0212525571021113	0.129944424547263	0.30920827300957	0.310285801419045	0.0487804878048781	0.306073046076207	0.246079434958519	0.230265649529252	0.225417408666858	0.297535799429558	0.294818520599863	0.135250445200115	0.230265649529252	-0.0791945516022682	0.0256748082981548	0.257425392084086	0.24098134635594	0.118056267220191	0	0.238231445003316	0.207239084576327	0.205022560050682	0.208695967782421	0.110431526074847	0	0.188352643739204	0.184212519623402	-0.0552157630374233	-0.048196269271188	0.0975609756097561	0.216883211720346	0.144588807813564	-0.0232810098589859	0	0.043314808182421	0.190530203291816	0.290036986364554	0.329617126543608	0.190530203291816	0.235973276077079	0.333772507876013	0.15946199115053	0.146341463414634	0.294818520599863	0.104764544365437	0.184787287071959	0.147409260299931	0.20685720094603	0.0649722122736315	0.220863052149693	0.0429042320140144	0.0465620197179719	0.151601828638474	0.227802844500757	0.210584657571331	0.0706322414022017	0.0690796948587756	-0.086629616364842	0.17002045681689	0.278682025565977	0.271304758117147	0.142897652468862	0.0500156323280355	0.135250445200115	0.119081377057385	0.158389103204536	0.101338918387628	0.0210584657571331	0.195121951219512	0.200062529312142	0.318788356531669	0.232810098589859	0.296143697850985	-0.0450834817333716	0.152008377581442	0.089242149650632	0.0731707317073171	-0.0520579206295354	-0.144588807813564	-0.0230265649529252	0.115132824764626	0.0911211378003029	0.0931240394359438	0.0260289603147677	-0.0417391935564841	-0.146087177447694	0.136681706700454	0.164808563271804	0.300093793968213	0.098772959664959	-0.146341463414634	0.33129457822454	0.0643563480210216	0.0225417408666858	0.162967069012902	0.172852679413678	0.0256748082981548	0.214397362141091	0.0212525571021113	0.126350794542798
The ingredients in vaccines are safe in the small amounts they are used.	0.26	0.130930734141595	0.218217890235992	0.0679366220486757	0.0218217890235992	0.181164325463135	0.176690441719754	0.110431526074847	NA	0.42	0.23094010767585	0.500434593736979	0.291920179679905	0.0229415733870562	0.211695098702863	-0.113389341902768	0.109108945117996	-0.0606091526731326	-0.196946385566932	0.2	-0.133484762494383	0.242436610692531	0.188982236504614	0.147572957474524	0.147572957474524	0.271960041460034	0.346410161513775	0.115470053837925	0.306186217847897	0.0408248290463863	0.13228756555323	-0.14	0.264575131106459	0.116554303482872	-0.0769800358919501	0.411843883790186	0.16	0.206048878547973	-0.0220863052149693	0.149240501448927	0.371390676354104	0.104257207028537	0.122474487139159	0.23094010767585	0.228831021418942	0.224536559755125	0.16681153124566	0.0239045721866879	-0.0697485832462916	0.194257172471453	0.240039679259592	0.10690449676497	0.0194257172471453	0.294174202707276	0.479583152331272	0.309426373877638	0.377964473009227	0.18	-0.0202030508910442	0.234520787991171	0.104257207028537	-0.025	-0.109108945117996	0.265035662579632	0.174574312188794	0.349148624377588	0.0210818510677892	-0.0679366220486757	-0.0588348405414552	0.172532437125501	0.222233559801486	0.106600358177805	0.129399327844126	0.252534324212889	0	0.165027399401407	0.132517831289816	0.171623266064207	0.126491106406735	0.286854866240254	0.228831021418942	0.374634324632678	0.176504521624366	0.18	0.194257172471453	-0.0632455532033676	0.196116135138184	0.35068322372799	0.152554014279295	0.191880644720049	0.0625543242171224	-0.37262065676255	0.384900179459751	0.183532587096449	0.188982236504614	0.301931764969628	0.0679366220486757	0.285773803324704	0.345064874251003	0.191236577493503	0.206474160483506	-0.0762770071396474	0.242949357364662	0.249100947511811	0.346410161513775	0.0843274042711568	0.185655824326583	-0.0408248290463863	0.275298880644674	0.101015254455221	-0.0220863052149693	-0.0707106781186548	-0.130930734141595	-0.0208514414057075	0.229365855462782	0.185655824326583	0.147572957474524	-0.188561808316413	-0.151185789203691	-0.0755928946018454	0.268169524027286	0.298481002897855	0.203809866146027	0.0223606797749979	-0.242949357364662	0.175	0.291385758707179	0	0.337309617084627	0.0223606797749979	0.0232495277487639	0.110940039245046	-0.1539600717839	0.286038776773678
Vaccines should be free.	0.12	0.196396101212393	0.261861468283191	0.0452910813657838	0.174574312188794	0.498201895023622	0.265035662579632	0.265035662579632	0.42	NA	0.327165152540788	0.542137476548394	0.229365855462782	0.114707866935281	0.1539600717839	-0.0944911182523068	0.0218217890235992	0	-0.123091490979333	0.12	0	0.38385796692984	0.264575131106459	0.168654808542314	0.126491106406735	0.116554303482872	0.404145188432738	0.1539600717839	0.285773803324704	0.0408248290463863	0	-0.02	0.0566946709513841	0	0	0.274562589193458	0.24	0.318439175937776	0	0.191880644720049	0.278543007265578	0.208514414057075	0.183711730708738	0.346410161513775	0.228831021418942	0.244948974278318	0.145960089839952	0.0956182887467515	-0.0697485832462916	0.194257172471453	0.218217890235992	0.213808993529939	0.0582771517414358	0.176504521624366	0.229365855462782	0.123770549551055	0.472455591261534	0.14	-0.101015254455221	0.277160931262294	0.229365855462782	0.05	0.0218217890235992	0.30920827300957	0.0654653670707977	0.0436435780471985	-0.0421637021355784	-0.0226455406828919	-0.0784464540552736	0.215665546406877	0.484873221385061	0.170560573084488	0.388197983532378	0.155405737977162	0.139497166492583	0.495082198204221	0.242949357364662	0.381385035698237	0.221359436211787	0.406377727173694	0.190692517849118	0.318439175937776	0.392232270276368	0.36	0.174831455224308	0.0632455532033676	0.353009043248731	0.412568498503517	0.228831021418942	0.106600358177805	0.0834057656228299	-0.294174202707276	0.384900179459751	0.435889894354067	0.113389341902768	0.258798655688252	0.135873244097351	0.122474487139159	0.431331092813754	0.239045721866879	0.160591013709393	0.0190692517849118	0.30920827300957	0.249100947511811	0.288675134594813	0.358391468152416	0.0618852747755276	0.102062072615966	0.160591013709393	0.14142135623731	0.0883452208598772	0.0707106781186548	-0.218217890235992	0	0.229365855462782	0.144398974476231	0.231900361745681	-0.14142135623731	-0.0566946709513841	-0.0566946709513841	0.288797948952462	0.277160931262294	0.294392028877595	0.201246117974981	-0.242949357364662	0.175	0.252534324212889	0	0.210818510677892	-0.111803398874989	0.139497166492583	0.221880078490092	-0.038490017945975	0.190692517849118
